[Header]																																																																																																															
GSGX Version	1.9.0																																																																																																														
Report Date	4.4.2013 12:24:09																																																																																																														
Project	40413																																																																																																														
Group Set	40413																																																																																																														
Analysis	040413_nonorm_nobkgd																																																																																																														
Normalization	none																																																																																																														
[Group Probe Profile]																																																																																																															
TargetID	ProbeID	9269324046_A.AVG_Signal	9269324046_A.MIN_Signal	9269324046_A.MAX_Signal	9269324046_A.NARRAYS	9269324046_A.ARRAY_STDEV	9269324046_A.BEAD_STDERR	9269324046_A.Avg_NBEADS	9269324046_A.Detection Pval	9269324046_B.AVG_Signal	9269324046_B.MIN_Signal	9269324046_B.MAX_Signal	9269324046_B.NARRAYS	9269324046_B.ARRAY_STDEV	9269324046_B.BEAD_STDERR	9269324046_B.Avg_NBEADS	9269324046_B.Detection Pval	9269324046_C.AVG_Signal	9269324046_C.MIN_Signal	9269324046_C.MAX_Signal	9269324046_C.NARRAYS	9269324046_C.ARRAY_STDEV	9269324046_C.BEAD_STDERR	9269324046_C.Avg_NBEADS	9269324046_C.Detection Pval	9269324046_D.AVG_Signal	9269324046_D.MIN_Signal	9269324046_D.MAX_Signal	9269324046_D.NARRAYS	9269324046_D.ARRAY_STDEV	9269324046_D.BEAD_STDERR	9269324046_D.Avg_NBEADS	9269324046_D.Detection Pval	9269324046_E.AVG_Signal	9269324046_E.MIN_Signal	9269324046_E.MAX_Signal	9269324046_E.NARRAYS	9269324046_E.ARRAY_STDEV	9269324046_E.BEAD_STDERR	9269324046_E.Avg_NBEADS	9269324046_E.Detection Pval	9269324046_F.AVG_Signal	9269324046_F.MIN_Signal	9269324046_F.MAX_Signal	9269324046_F.NARRAYS	9269324046_F.ARRAY_STDEV	9269324046_F.BEAD_STDERR	9269324046_F.Avg_NBEADS	9269324046_F.Detection Pval	9269324046_G.AVG_Signal	9269324046_G.MIN_Signal	9269324046_G.MAX_Signal	9269324046_G.NARRAYS	9269324046_G.ARRAY_STDEV	9269324046_G.BEAD_STDERR	9269324046_G.Avg_NBEADS	9269324046_G.Detection Pval	9269324046_H.AVG_Signal	9269324046_H.MIN_Signal	9269324046_H.MAX_Signal	9269324046_H.NARRAYS	9269324046_H.ARRAY_STDEV	9269324046_H.BEAD_STDERR	9269324046_H.Avg_NBEADS	9269324046_H.Detection Pval	9269324046_I.AVG_Signal	9269324046_I.MIN_Signal	9269324046_I.MAX_Signal	9269324046_I.NARRAYS	9269324046_I.ARRAY_STDEV	9269324046_I.BEAD_STDERR	9269324046_I.Avg_NBEADS	9269324046_I.Detection Pval	9269324046_J.AVG_Signal	9269324046_J.MIN_Signal	9269324046_J.MAX_Signal	9269324046_J.NARRAYS	9269324046_J.ARRAY_STDEV	9269324046_J.BEAD_STDERR	9269324046_J.Avg_NBEADS	9269324046_J.Detection Pval	9269324046_K.AVG_Signal	9269324046_K.MIN_Signal	9269324046_K.MAX_Signal	9269324046_K.NARRAYS	9269324046_K.ARRAY_STDEV	9269324046_K.BEAD_STDERR	9269324046_K.Avg_NBEADS	9269324046_K.Detection Pval	9269324046_L.AVG_Signal	9269324046_L.MIN_Signal	9269324046_L.MAX_Signal	9269324046_L.NARRAYS	9269324046_L.ARRAY_STDEV	9269324046_L.BEAD_STDERR	9269324046_L.Avg_NBEADS	9269324046_L.Detection Pval	SPECIES	SOURCE	SEARCH_KEY	TRANSCRIPT	ILMN_GENE	SOURCE_REFERENCE_ID	REFSEQ_ID	UNIGENE_ID	ENTREZ_GENE_ID	GI	ACCESSION	SYMBOL	PROTEIN_PRODUCT	PROBE_ID
ACOX1	6180324	120.4	120.4	120.4	1	NaN	3.616	22	0.08312	114.2	114.2	114.2	1	NaN	3.047	18	0.18312	121	121	121	1	NaN	5.484	21	0.06883	119.3	119.3	119.3	1	NaN	4.059	23	0.08442	111.1	111.1	111.1	1	NaN	2.56	19	0.33896	124	124	124	1	NaN	4.54	12	0.06364	118.2	118.2	118.2	1	NaN	3.483	19	0.05195	125.6	125.6	125.6	1	NaN	4.262	22	0.05325	125.6	125.6	125.6	1	NaN	5.133	21	0.05325	120.6	120.6	120.6	1	NaN	4.141	24	0.1013	118.5	118.5	118.5	1	NaN	3.382	17	0.04935	127.4	127.4	127.4	1	NaN	6.684	14	0.02857	Homo sapiens	RefSeq	NM_004035.4	ILMN_138201	ACOX1	NM_004035.4	NM_004035.4		51	34304338	NM_004035.4	ACOX1	NP_004026.2	ILMN_1765767
ACOX2	1010114	406	406	406	1	NaN	13.615	38	0	429.1	429.1	429.1	1	NaN	21.698	26	0	632.3	632.3	632.3	1	NaN	22.403	21	0	680.2	680.2	680.2	1	NaN	33.022	18	0	320.2	320.2	320.2	1	NaN	16.086	25	0	339.8	339.8	339.8	1	NaN	15.208	19	0	631.1	631.1	631.1	1	NaN	21.057	29	0	647.2	647.2	647.2	1	NaN	26.061	23	0	410.2	410.2	410.2	1	NaN	11.122	21	0	394.6	394.6	394.6	1	NaN	22.99	13	0	614.9	614.9	614.9	1	NaN	14.901	15	0	789.4	789.4	789.4	1	NaN	31.144	24	0	Homo sapiens	RefSeq	NM_003500.2	ILMN_27517	ACOX2	NM_003500.2	NM_003500.2		8309	51558754	NM_003500.2	ACOX2	NP_003491.1	ILMN_1685703
ACOX3	4540010	405.2	405.2	405.2	1	NaN	13.344	20	0	511.3	511.3	511.3	1	NaN	26.296	23	0	381.7	381.7	381.7	1	NaN	9.471	14	0	453.1	453.1	453.1	1	NaN	16.842	23	0	408.5	408.5	408.5	1	NaN	25.64	11	0	410.1	410.1	410.1	1	NaN	19.673	19	0	338.2	338.2	338.2	1	NaN	13.501	13	0	467	467	467	1	NaN	14.488	23	0	432.2	432.2	432.2	1	NaN	14.581	27	0	375.6	375.6	375.6	1	NaN	17.846	11	0	315.4	315.4	315.4	1	NaN	13.342	15	0	409.3	409.3	409.3	1	NaN	19.067	17	0	Homo sapiens	RefSeq	NM_003501.1	ILMN_4422	ACOX3	NM_003501.1	NM_003501.1		8310	4501870	NM_003501.1	ACOX3	NP_003492.1	ILMN_1743396
ACOXL	1300300	99.3	99.3	99.3	1	NaN	2.194	31	0.91429	105.3	105.3	105.3	1	NaN	2.923	27	0.62208	104.2	104.2	104.2	1	NaN	2.988	26	0.73766	105.8	105.8	105.8	1	NaN	3.089	27	0.62597	106.3	106.3	106.3	1	NaN	4.036	20	0.62727	113.1	113.1	113.1	1	NaN	4.48	23	0.37922	107.3	107.3	107.3	1	NaN	2.823	36	0.4013	107.9	107.9	107.9	1	NaN	2.789	32	0.69481	103.6	103.6	103.6	1	NaN	2.812	30	0.89221	102.9	102.9	102.9	1	NaN	5.502	15	0.83636	108.3	108.3	108.3	1	NaN	8.868	14	0.32987	104	104	104	1	NaN	4.01	21	0.71558	Homo sapiens	RefSeq	NM_018308.1	ILMN_6767	ACOXL	NM_018308.1	NM_018308.1		55289	8922839	NM_018308.1	ACOXL	NP_060778.1	ILMN_1743680
ACP1	1500152	981.6	981.6	981.6	1	NaN	38.598	20	0	1009.4	1009.4	1009.4	1	NaN	41.009	20	0	872.6	872.6	872.6	1	NaN	25.836	19	0	1070.5	1070.5	1070.5	1	NaN	38.877	18	0	1242.1	1242.1	1242.1	1	NaN	40.077	13	0	1204.7	1204.7	1204.7	1	NaN	41.737	17	0	1243.2	1243.2	1243.2	1	NaN	42.306	20	0	1322.9	1322.9	1322.9	1	NaN	46.495	16	0	1200.9	1200.9	1200.9	1	NaN	27.567	25	0	1044.9	1044.9	1044.9	1	NaN	37.699	19	0	1082.3	1082.3	1082.3	1	NaN	40.673	22	0	1329.6	1329.6	1329.6	1	NaN	39.532	14	0	Homo sapiens	RefSeq	NM_007099.2	ILMN_18542	ACP1	NM_007099.2	NM_007099.2		52	30090001	NM_007099.2	ACP1	NP_009030.1	ILMN_1669633
ACP1	6110672	2842.8	2842.8	2842.8	1	NaN	87.168	27	0	2877.9	2877.9	2877.9	1	NaN	94.874	23	0	2668.8	2668.8	2668.8	1	NaN	67.584	16	0	2968.3	2968.3	2968.3	1	NaN	105.515	22	0	3309.8	3309.8	3309.8	1	NaN	123.95	19	0	3530.8	3530.8	3530.8	1	NaN	113.806	25	0	2633.1	2633.1	2633.1	1	NaN	52.235	19	0	3389.7	3389.7	3389.7	1	NaN	87.467	22	0	3316.6	3316.6	3316.6	1	NaN	215.77	9	0	3142.7	3142.7	3142.7	1	NaN	104.212	23	0	2694.6	2694.6	2694.6	1	NaN	68.397	27	0	3026.1	3026.1	3026.1	1	NaN	107.105	17	0	Homo sapiens	RefSeq	NM_001040649.1	ILMN_181704	ACP1	NM_001040649.1	NM_001040649.1		52	96304456	NM_001040649.1	ACP1	NP_001035739.1	ILMN_2344956
ACP2	2480025	2876.1	2876.1	2876.1	1	NaN	145.375	20	0	3154.8	3154.8	3154.8	1	NaN	144.604	23	0	3336	3336	3336	1	NaN	98.399	21	0	3109.7	3109.7	3109.7	1	NaN	115.915	15	0	3244.8	3244.8	3244.8	1	NaN	93.901	26	0	2896.9	2896.9	2896.9	1	NaN	97.735	26	0	2995.2	2995.2	2995.2	1	NaN	134.788	19	0	3994.8	3994.8	3994.8	1	NaN	204.588	12	0	3296	3296	3296	1	NaN	133.208	19	0	2630.3	2630.3	2630.3	1	NaN	85.574	20	0	2433.4	2433.4	2433.4	1	NaN	91.64	19	0	2942.6	2942.6	2942.6	1	NaN	139.251	15	0	Homo sapiens	RefSeq	NM_001610.1	ILMN_3044	ACP2	NM_001610.1	NM_001610.1		53	4557009	NM_001610.1	ACP2	NP_001601.1	ILMN_2104830
ACP5	7050082	17054.5	17054.5	17054.5	1	NaN	354.976	23	0	15467.8	15467.8	15467.8	1	NaN	379.091	21	0	12875.9	12875.9	12875.9	1	NaN	358.788	20	0	13748.5	13748.5	13748.5	1	NaN	483.28	19	0	15277.6	15277.6	15277.6	1	NaN	465.063	28	0	15443.3	15443.3	15443.3	1	NaN	241.356	23	0	14620.4	14620.4	14620.4	1	NaN	523.338	17	0	14971.9	14971.9	14971.9	1	NaN	336.38	30	0	16602.7	16602.7	16602.7	1	NaN	510.172	22	0	13823.7	13823.7	13823.7	1	NaN	531.354	17	0	12469.6	12469.6	12469.6	1	NaN	265.427	16	0	14493.3	14493.3	14493.3	1	NaN	494.365	11	0	Homo sapiens	RefSeq	NM_001611.2	ILMN_20083	ACP5	NM_001611.2	NM_001611.2		54	6138970	NM_001611.2	ACP5	NP_001602.1	ILMN_2078599
ACP6	4670671	215.9	215.9	215.9	1	NaN	10.318	19	0	224.9	224.9	224.9	1	NaN	7.454	18	0	167	167	167	1	NaN	9.909	24	0	192.9	192.9	192.9	1	NaN	7.07	23	0	225.1	225.1	225.1	1	NaN	6.327	24	0	233.6	233.6	233.6	1	NaN	6.177	21	0	199.3	199.3	199.3	1	NaN	5.834	31	0	219.2	219.2	219.2	1	NaN	4.683	17	0	234.6	234.6	234.6	1	NaN	11.695	19	0	201.2	201.2	201.2	1	NaN	7.76	22	0	197.3	197.3	197.3	1	NaN	9.411	10	0	218.5	218.5	218.5	1	NaN	9.869	20	0	Homo sapiens	RefSeq	NM_016361.2	ILMN_24835	ACP6	NM_016361.2	NM_016361.2		51205	21359910	NM_016361.2	ACP6	NP_057445.2	ILMN_2234343
ACPL2	3800538	106.3	106.3	106.3	1	NaN	3.603	32	0.58442	115.1	115.1	115.1	1	NaN	4.51	20	0.16364	116	116	116	1	NaN	4.538	16	0.16234	112.1	112.1	112.1	1	NaN	2.717	21	0.26883	114	114	114	1	NaN	3.27	20	0.21948	118.1	118.1	118.1	1	NaN	3.89	17	0.17143	119.1	119.1	119.1	1	NaN	4.846	22	0.04286	120.4	120.4	120.4	1	NaN	4.02	25	0.13766	120.1	120.1	120.1	1	NaN	4.394	21	0.15195	129.3	129.3	129.3	1	NaN	3.589	23	0.02857	117.3	117.3	117.3	1	NaN	3.014	30	0.06104	125.9	125.9	125.9	1	NaN	3.536	30	0.03117	Homo sapiens	RefSeq	NM_152282.2	ILMN_138667	ACPL2	NM_152282.2	NM_152282.2		92370	42476016	NM_152282.2	ACPL2	NP_689495.1	ILMN_1706598
ACPL2	5720537	114.1	114.1	114.1	1	NaN	3.562	28	0.20519	110.1	110.1	110.1	1	NaN	2.981	29	0.33377	119.9	119.9	119.9	1	NaN	3.555	31	0.08701	112.6	112.6	112.6	1	NaN	3.266	24	0.25455	108.7	108.7	108.7	1	NaN	2.176	28	0.47143	114.6	114.6	114.6	1	NaN	2.346	19	0.2961	116.9	116.9	116.9	1	NaN	2.865	30	0.06364	118.3	118.3	118.3	1	NaN	3.654	26	0.19351	123.7	123.7	123.7	1	NaN	5.408	15	0.07662	125.6	125.6	125.6	1	NaN	6.112	18	0.04545	115.2	115.2	115.2	1	NaN	5.426	24	0.1026	133.7	133.7	133.7	1	NaN	4.433	15	0.01169	Homo sapiens	RefSeq	NM_152282.3	ILMN_7605	ACPL2	NM_152282.3	NM_152282.3		92370	81295419	NM_152282.3	ACPL2	NP_689495.1	ILMN_2306955
ACPP	2680725	116.1	116.1	116.1	1	NaN	5.018	14	0.16104	109.3	109.3	109.3	1	NaN	3.483	24	0.37273	112.1	112.1	112.1	1	NaN	4.856	17	0.27662	119	119	119	1	NaN	4.275	31	0.08442	127.6	127.6	127.6	1	NaN	5.843	20	0.02468	125.8	125.8	125.8	1	NaN	3.882	27	0.05065	118.5	118.5	118.5	1	NaN	4.472	21	0.04935	124	124	124	1	NaN	5.798	25	0.08052	126.5	126.5	126.5	1	NaN	5.516	21	0.04675	124.7	124.7	124.7	1	NaN	6.19	19	0.04935	115.8	115.8	115.8	1	NaN	3.809	16	0.08961	134	134	134	1	NaN	7.217	19	0.01169	Homo sapiens	RefSeq	NM_001099.2	ILMN_23186	ACPP	NM_001099.2	NM_001099.2		55	6382063	NM_001099.2	ACPP	NP_001090.2	ILMN_1758323
ACPT	2690369	132	132	132	1	NaN	7.669	15	0.00779	145.4	145.4	145.4	1	NaN	9.413	18	0.0013	135.8	135.8	135.8	1	NaN	4.925	20	0.00649	135.1	135.1	135.1	1	NaN	6.439	18	0.00909	119.2	119.2	119.2	1	NaN	4.71	17	0.1026	134.7	134.7	134.7	1	NaN	7.876	15	0.01299	120.7	120.7	120.7	1	NaN	6.97	21	0.03506	132.6	132.6	132.6	1	NaN	7.09	15	0.02208	132	132	132	1	NaN	5.774	18	0.01688	124.3	124.3	124.3	1	NaN	4.618	18	0.05455	118	118	118	1	NaN	6.242	17	0.05325	113	113	113	1	NaN	3.734	14	0.25065	Homo sapiens	RefSeq	NM_033068.2	ILMN_8402	ACPT	NM_033068.2	NM_033068.2		93650	18375509	NM_033068.2	ACPT	NP_149059.1	ILMN_1728331
ACPT	6280204	118.5	118.5	118.5	1	NaN	5.596	14	0.11169	119.6	119.6	119.6	1	NaN	4.251	18	0.08052	126.4	126.4	126.4	1	NaN	3.478	24	0.03247	122	122	122	1	NaN	4.228	16	0.05455	127.4	127.4	127.4	1	NaN	6.197	17	0.02468	127.1	127.1	127.1	1	NaN	4.238	17	0.04416	120	120	120	1	NaN	3.797	18	0.03636	118.4	118.4	118.4	1	NaN	4.273	19	0.19221	137.9	137.9	137.9	1	NaN	9.028	19	0.00779	126.9	126.9	126.9	1	NaN	7.655	13	0.03896	127.9	127.9	127.9	1	NaN	5.23	16	0.01429	116.9	116.9	116.9	1	NaN	5.196	19	0.14416	Homo sapiens	RefSeq	NM_033068.2	ILMN_8402	ACPT	NM_033068.2	NM_033068.2		93650	18375509	NM_033068.2	ACPT	NP_149059.1	ILMN_2351906
ACR	6900576	108.7	108.7	108.7	1	NaN	3.822	28	0.44805	111.1	111.1	111.1	1	NaN	4.151	30	0.28831	125.4	125.4	125.4	1	NaN	3.874	26	0.03636	109.4	109.4	109.4	1	NaN	3.54	31	0.40649	110	110	110	1	NaN	2.957	32	0.39221	116.8	116.8	116.8	1	NaN	4.63	25	0.20909	107.8	107.8	107.8	1	NaN	3.667	24	0.37013	124.5	124.5	124.5	1	NaN	4.133	28	0.07273	114	114	114	1	NaN	3.047	24	0.39221	103	103	103	1	NaN	4.724	19	0.83506	113.2	113.2	113.2	1	NaN	3.341	24	0.14545	121.5	121.5	121.5	1	NaN	5.434	32	0.06104	Homo sapiens	RefSeq	NM_001097.1	ILMN_27736	ACR	NM_001097.2	NM_001097.2		49	148613877	NM_001097.2	ACR	NP_001088.2	ILMN_1705637
ACRBP	7510253	108.3	108.3	108.3	1	NaN	4.18	27	0.47792	117.4	117.4	117.4	1	NaN	3.438	27	0.12078	111.8	111.8	111.8	1	NaN	4.049	25	0.28701	112.1	112.1	112.1	1	NaN	3.557	20	0.27273	119.4	119.4	119.4	1	NaN	3.454	19	0.1013	124.5	124.5	124.5	1	NaN	4.915	26	0.05974	116.3	116.3	116.3	1	NaN	2.848	33	0.07273	114.2	114.2	114.2	1	NaN	4.39	23	0.33896	117.9	117.9	117.9	1	NaN	3.478	25	0.2039	119.1	119.1	119.1	1	NaN	4.269	19	0.13506	120	120	120	1	NaN	4.592	19	0.03377	120.3	120.3	120.3	1	NaN	5.848	18	0.08312	Homo sapiens	RefSeq	NM_032489.2	ILMN_22648	ACRBP	NM_032489.2	NM_032489.2		84519	17999523	NM_032489.2	ACRBP	NP_115878.2	ILMN_1784203
ACRC	3850192	115.9	115.9	115.9	1	NaN	5.215	17	0.16364	123.9	123.9	123.9	1	NaN	5.094	21	0.03636	128.6	128.6	128.6	1	NaN	6.753	20	0.01818	121.6	121.6	121.6	1	NaN	4.124	26	0.05844	123.1	123.1	123.1	1	NaN	4.854	15	0.04935	123.3	123.3	123.3	1	NaN	5.636	24	0.07143	122.1	122.1	122.1	1	NaN	5.267	25	0.02857	129.1	129.1	129.1	1	NaN	5.805	24	0.03377	135.2	135.2	135.2	1	NaN	5.565	20	0.01039	124.2	124.2	124.2	1	NaN	4.682	25	0.05455	111.5	111.5	111.5	1	NaN	4.292	17	0.19221	115.6	115.6	115.6	1	NaN	3.775	21	0.17922	Homo sapiens	RefSeq	NM_052957.2	ILMN_21976	ACRC	NM_052957.3	NM_052957.3		93953	142356086	NM_052957.3	ACRC	NP_443189.1	ILMN_1666690
ACRV1	2570576	116.4	116.4	116.4	1	NaN	4.15	27	0.15844	109.7	109.7	109.7	1	NaN	4.398	26	0.35065	107.6	107.6	107.6	1	NaN	3.965	15	0.52078	113.3	113.3	113.3	1	NaN	2.919	18	0.22987	118.1	118.1	118.1	1	NaN	4.902	21	0.12338	124.9	124.9	124.9	1	NaN	8.038	20	0.05844	108	108	108	1	NaN	5.078	21	0.34286	110.6	110.6	110.6	1	NaN	4.964	17	0.51818	118.5	118.5	118.5	1	NaN	6.133	19	0.18701	110.2	110.2	110.2	1	NaN	5.083	17	0.46753	104	104	104	1	NaN	3.803	21	0.58831	105	105	105	1	NaN	3.777	19	0.65974	Homo sapiens	RefSeq	NM_001612.4	ILMN_1694	ACRV1	NM_020115.3	NM_020115.3		56	34328925	NM_020115.3	ACRV1	NP_064500.1	ILMN_1654468
ACRV1	5550075	109.7	109.7	109.7	1	NaN	3.902	27	0.39221	101.9	101.9	101.9	1	NaN	3.199	21	0.80519	98.5	98.5	98.5	1	NaN	3.579	20	0.93896	102.6	102.6	102.6	1	NaN	2.481	32	0.7974	99.1	99.1	99.1	1	NaN	2.665	28	0.94026	111.2	111.2	111.2	1	NaN	2.912	26	0.46234	100.3	100.3	100.3	1	NaN	2.35	22	0.82078	106	106	106	1	NaN	4.61	20	0.78571	107.4	107.4	107.4	1	NaN	2.161	25	0.73117	113.9	113.9	113.9	1	NaN	4.253	23	0.28701	104	104	104	1	NaN	3.959	23	0.59091	106.3	106.3	106.3	1	NaN	3.802	23	0.59091	Homo sapiens	RefSeq	NM_020109.3	ILMN_1057	ACRV1	NM_020109.3	NM_020109.3		56	34328918	NM_020109.3	ACRV1	NP_064494.1	ILMN_2320277
ACSBG1	2480730	113.2	113.2	113.2	1	NaN	7.059	18	0.23377	121.5	121.5	121.5	1	NaN	4.503	26	0.05325	119.9	119.9	119.9	1	NaN	3.886	29	0.08571	116.9	116.9	116.9	1	NaN	4.365	26	0.12078	121.1	121.1	121.1	1	NaN	3.859	24	0.07662	111.4	111.4	111.4	1	NaN	4.298	23	0.45455	119.8	119.8	119.8	1	NaN	3.802	29	0.03636	111.3	111.3	111.3	1	NaN	4.181	25	0.48182	115.3	115.3	115.3	1	NaN	3.663	21	0.32987	119.4	119.4	119.4	1	NaN	5.62	17	0.12727	104.1	104.1	104.1	1	NaN	4.701	18	0.57532	108.1	108.1	108.1	1	NaN	4.401	20	0.48312	Homo sapiens	RefSeq	NM_015162.3	ILMN_2697	ACSBG1	NM_015162.3	NM_015162.3		23205	27477104	NM_015162.3	ACSBG1	NP_055977.3	ILMN_2227011
ACSBG2	1660376	106.6	106.6	106.6	1	NaN	4.073	23	0.56234	112.1	112.1	112.1	1	NaN	2.43	29	0.25325	110.9	110.9	110.9	1	NaN	4.007	23	0.34545	118.7	118.7	118.7	1	NaN	3.451	23	0.09091	111.9	111.9	111.9	1	NaN	3.698	22	0.30649	109.9	109.9	109.9	1	NaN	3.514	20	0.55325	118.2	118.2	118.2	1	NaN	2.705	19	0.05195	132.4	132.4	132.4	1	NaN	5.721	21	0.02338	128.6	128.6	128.6	1	NaN	3.724	16	0.02857	115.9	115.9	115.9	1	NaN	2.608	27	0.22727	107.2	107.2	107.2	1	NaN	3.871	23	0.37403	116.6	116.6	116.6	1	NaN	5.58	14	0.15455	Homo sapiens	RefSeq	NM_030924.2	ILMN_19291	ACSBG2	NM_030924.3	NM_030924.3		81616	83745140	NM_030924.3	ACSBG2	NP_112186.3	ILMN_1730002
ACSF2	2810253	350.5	350.5	350.5	1	NaN	15.814	27	0	448	448	448	1	NaN	12.872	16	0	290.3	290.3	290.3	1	NaN	9.749	22	0	290.1	290.1	290.1	1	NaN	18.814	19	0	356.6	356.6	356.6	1	NaN	15.662	25	0	413.8	413.8	413.8	1	NaN	16.682	18	0	261	261	261	1	NaN	7.911	25	0	314	314	314	1	NaN	12.553	25	0	394.7	394.7	394.7	1	NaN	17.374	22	0	432.7	432.7	432.7	1	NaN	23.193	20	0	249.8	249.8	249.8	1	NaN	9.902	24	0	292.8	292.8	292.8	1	NaN	12.375	21	0	Homo sapiens	RefSeq	NM_025149.4	ILMN_8695	ACSF2	NM_025149.4	NM_025149.4		80221	156151444	NM_025149.4	ACSF2	NP_079425.3	ILMN_3236756
ACSF3	5820142	116.9	116.9	116.9	1	NaN	3.476	20	0.14675	124.1	124.1	124.1	1	NaN	4.803	18	0.03506	122.1	122.1	122.1	1	NaN	5.767	23	0.05584	108.7	108.7	108.7	1	NaN	2.554	25	0.44545	117.9	117.9	117.9	1	NaN	5.277	20	0.12987	121	121	121	1	NaN	4.142	26	0.10779	113	113	113	1	NaN	3.517	28	0.15065	126.5	126.5	126.5	1	NaN	6.484	10	0.04935	117.1	117.1	117.1	1	NaN	5.55	14	0.23506	122.2	122.2	122.2	1	NaN	4.92	24	0.07922	103.6	103.6	103.6	1	NaN	3.704	17	0.61039	110.8	110.8	110.8	1	NaN	3.12	14	0.34675	Homo sapiens	RefSeq	NM_174917.1	ILMN_25307	ACSF3	NM_174917.1	NM_174917.1		197322	28372536	NM_174917.1	ACSF3	NP_777577.1	ILMN_1716832
ACSL1	1030431	696	696	696	1	NaN	34.468	22	0	497.6	497.6	497.6	1	NaN	32.079	15	0	1154.9	1154.9	1154.9	1	NaN	64.624	26	0	996.7	996.7	996.7	1	NaN	71.907	20	0	853.4	853.4	853.4	1	NaN	48.29	31	0	613.3	613.3	613.3	1	NaN	44.246	18	0	630.2	630.2	630.2	1	NaN	32.951	22	0	989.2	989.2	989.2	1	NaN	64.323	17	0	619.2	619.2	619.2	1	NaN	28.516	17	0	589.4	589.4	589.4	1	NaN	39.834	21	0	533.1	533.1	533.1	1	NaN	37.484	20	0	785.8	785.8	785.8	1	NaN	43.186	23	0	Homo sapiens	RefSeq	NM_001995.2	ILMN_12367	ACSL1	NM_001995.2	NM_001995.2		2180	40807490	NM_001995.2	ACSL1	NP_001986.2	ILMN_1684585
ACSL3	1580524	2479.2	2479.2	2479.2	1	NaN	73.605	18	0	2389.8	2389.8	2389.8	1	NaN	71.616	25	0	1998	1998	1998	1	NaN	42.581	25	0	2004.5	2004.5	2004.5	1	NaN	69.898	26	0	2748.8	2748.8	2748.8	1	NaN	65.097	28	0	2585.3	2585.3	2585.3	1	NaN	59.551	25	0	2172	2172	2172	1	NaN	67.153	20	0	2175.1	2175.1	2175.1	1	NaN	56.416	28	0	2658.6	2658.6	2658.6	1	NaN	61.104	31	0	2528.9	2528.9	2528.9	1	NaN	72.81	18	0	1813.8	1813.8	1813.8	1	NaN	51.24	19	0	2243.3	2243.3	2243.3	1	NaN	43.717	19	0	Homo sapiens	RefSeq	NM_203372.1	ILMN_19143	ACSL3	NM_203372.1	NM_203372.1		2181	42794753	NM_203372.1	ACSL3	NP_976251.1	ILMN_2360705
ACSL3	3440367	171.3	171.3	171.3	1	NaN	6.964	12	0	191.4	191.4	191.4	1	NaN	11.272	15	0	186.2	186.2	186.2	1	NaN	9.999	15	0	205.4	205.4	205.4	1	NaN	9.64	26	0	215.7	215.7	215.7	1	NaN	11.858	15	0	211.9	211.9	211.9	1	NaN	9.479	19	0	187.1	187.1	187.1	1	NaN	7.257	18	0	208.1	208.1	208.1	1	NaN	7.985	16	0	218.5	218.5	218.5	1	NaN	6.973	22	0	207.7	207.7	207.7	1	NaN	8.978	16	0	163.1	163.1	163.1	1	NaN	4.676	16	0	200.8	200.8	200.8	1	NaN	9.11	15	0	Homo sapiens	RefSeq	NM_004457.3	ILMN_416	ACSL3	NM_004457.3	NM_004457.3		2181	42794751	NM_004457.3	ACSL3	NP_004448.2	ILMN_1654414
ACSL3	3930593	266.9	266.9	266.9	1	NaN	9.481	27	0	261.7	261.7	261.7	1	NaN	10.418	22	0	218.7	218.7	218.7	1	NaN	9.666	16	0	237.7	237.7	237.7	1	NaN	8.83	28	0	303.3	303.3	303.3	1	NaN	8.088	20	0	306	306	306	1	NaN	8.169	30	0	265.5	265.5	265.5	1	NaN	6.63	26	0	254.3	254.3	254.3	1	NaN	8.268	26	0	264.3	264.3	264.3	1	NaN	9.071	29	0	286.8	286.8	286.8	1	NaN	8.884	31	0	235.1	235.1	235.1	1	NaN	6.277	30	0	265.3	265.3	265.3	1	NaN	7.608	25	0	Homo sapiens	RefSeq	NM_004457.3	ILMN_416	ACSL3	NM_004457.3	NM_004457.3		2181	42794751	NM_004457.3	ACSL3	NP_004448.2	ILMN_1666096
ACSL4	130131	144.1	144.1	144.1	1	NaN	6.959	20	0.0013	133.5	133.5	133.5	1	NaN	4.889	21	0.00519	163.4	163.4	163.4	1	NaN	6.684	20	0	152.7	152.7	152.7	1	NaN	10.886	19	0.0013	144.3	144.3	144.3	1	NaN	5.92	13	0	137.4	137.4	137.4	1	NaN	3.779	25	0.01169	143.2	143.2	143.2	1	NaN	6.625	17	0	164.4	164.4	164.4	1	NaN	7.695	15	0.0013	143.2	143.2	143.2	1	NaN	4.789	23	0.0026	142.3	142.3	142.3	1	NaN	5.35	21	0.0013	149	149	149	1	NaN	5.296	19	0	155.3	155.3	155.3	1	NaN	6.055	23	0.0026	Homo sapiens	RefSeq	NM_022977.1	ILMN_177778	ACSL4	NM_022977.1	NM_022977.1		2182	12669908	NM_022977.1	ACSL4	NP_075266.1	ILMN_2391458
